Flight_ID,Aeronave,DepartureStation,ArrivalStation,Destination_Type,Origin_Type,STD,STA,Capacity,Passengers,Bookings,Horario,Periodo,TiempoVuelo,Dia_Semana,Mapeo_Dia_Semana,Mapeo_Destination_Type,Mapeo_Origin_Type,abordaje_predicho
6392935706964d459b8dcff92b151023,XA-VAM,BP,AK,Playa,MX Amigos y Familia,2024-01-20 08:30:00,2024-01-20 11:20:00,180,,,1,0,170.0,Saturday,6,2,2,218.66666666666666
249bb0ff4eae4b8b3c4deca5aa803ef7,XA-VAW,BC,AK,Playa,MX Amigos y Familia,2024-01-07 15:10:00,2024-01-07 18:20:00,186,,,2,1,190.0,Sunday,5,2,2,224.0
df739c493e1da1ba87699dfc9eaa8bc9,XA-VYF,BA,AK,Playa,Ciudad Principal,2024-01-27 16:10:00,2024-01-27 19:25:00,180,,,2,0,195.0,Saturday,6,2,0,213.5
3c45e7ba09cfa0ada212e54fdbdccbe3,XA-VBB,BF,AK,Playa,MX Amigos y Familia,2024-01-03 07:55:00,2024-01-03 11:15:00,240,,,1,1,200.0,Wednesday,4,2,2,224.0
fd0fbae95b6f2d247d1051a61eddf91d,XA-VAX,BC,AK,Playa,MX Amigos y Familia,2024-01-10 15:00:00,2024-01-10 18:05:00,186,,,2,0,185.0,Wednesday,4,2,2,218.66666666666666
d6d493ce0903b59502d2e4a314ff4b5e,XA-VAO,BG,AK,Playa,MX Amigos y Familia,2024-01-29 10:00:00,2024-01-29 13:05:00,186,,,1,0,185.0,Monday,1,2,2,219.5
dc461cbb77efa59a7007b14ec9df27f6,XA-VAK,BQ,AK,Playa,MX Amigos y Familia,2024-01-27 19:30:00,2024-01-27 22:05:00,186,,,2,0,155.0,Saturday,6,2,2,218.66666666666666
924a50bf9638eea9571b3e3773a3f86b,XA-VBQ,AF,AK,Playa,Ciudad Fronteriza,2024-01-04 07:20:00,2024-01-04 12:35:00,220,,,1,1,315.0,Thursday,0,2,1,195.0
00a8bbbf83c9d2cccb30d90006622e52,XA-VBK,AT,AK,Playa,Ciudad Principal,2024-01-09 12:30:00,2024-01-09 15:50:00,240,,,1,0,200.0,Tuesday,3,2,0,213.5
24f5064e3bf7a8abdf23325addb915e7,XA-VAO,AT,AK,Playa,Ciudad Principal,2024-01-25 08:40:00,2024-01-25 12:00:00,186,,,1,0,200.0,Thursday,0,2,0,197.0
7e03d4cfe19f59818d7391f0c78cfd46,XA-VAK,BP,AK,Playa,MX Amigos y Familia,2024-01-11 09:00:00,2024-01-11 11:50:00,186,,,1,0,170.0,Thursday,0,2,2,195.0
35573bc35677f08417786eccde8e2642,XA-VBA,AD,AK,Playa,MX Amigos y Familia,2024-01-13 14:35:00,2024-01-13 18:05:00,240,,,2,0,210.0,Saturday,6,2,2,218.66666666666666
7d87005163ddd7ef5b01cb69fd6b3874,XA-VAK,BP,AK,Playa,MX Amigos y Familia,2024-01-10 09:00:00,2024-01-10 11:50:00,186,,,1,0,170.0,Wednesday,4,2,2,218.66666666666666
5def746e983738722c64c1220472a858,XA-VXI,BF,AK,Playa,MX Amigos y Familia,2024-01-10 07:55:00,2024-01-10 11:15:00,240,,,1,0,200.0,Wednesday,4,2,2,218.66666666666666
f9c2109b36918b7ee3f3d70af15eba21,9H-SWB,AW,AK,Playa,Ciudad Principal,2024-01-25 06:00:00,2024-01-25 09:20:00,178,,,0,0,200.0,Thursday,0,2,0,187.5
2385ceefd5123f0cdf95994f9978d216,XA-VCC,AT,AK,Playa,Ciudad Principal,2024-01-04 16:20:00,2024-01-04 19:40:00,230,,,2,1,200.0,Thursday,0,2,0,219.0
24a5c7f5eb8ab11719ed8d97c86ae383,XA-VIU,BC,AK,Playa,MX Amigos y Familia,2024-01-11 15:50:00,2024-01-11 18:55:00,186,,,2,0,185.0,Thursday,0,2,2,195.0
260f48013bb083e96489a1577959723e,XA-VAK,BP,AK,Playa,MX Amigos y Familia,2024-01-28 09:00:00,2024-01-28 11:50:00,186,,,1,0,170.0,Sunday,5,2,2,218.66666666666666
dc68a49649359795cb1b3061597835a4,XA-VBA,BF,AK,Playa,MX Amigos y Familia,2024-01-01 07:55:00,2024-01-01 11:15:00,240,,,1,1,200.0,Monday,1,2,2,224.0
9847628d9980cdba2536e75b0439ab71,XA-VXC,BF,AK,Playa,MX Amigos y Familia,2024-01-25 07:55:00,2024-01-25 11:15:00,240,,,1,0,200.0,Thursday,0,2,2,195.0
5d6b65c95dcf5a254009251acae658c5,XA-VIU,BP,AK,Playa,MX Amigos y Familia,2024-01-06 21:25:00,2024-01-07 00:15:00,186,,,3,1,170.0,Saturday,6,2,2,224.0
b98590962778d0b15f07158cefc6e892,XA-VAK,BO,AK,Playa,MX Amigos y Familia,2024-01-09 09:30:00,2024-01-09 13:05:00,186,,,1,0,215.0,Tuesday,3,2,2,218.66666666666666
860bc52fff52e4846da0c4481570becc,XA-VBH,BP,AK,Playa,MX Amigos y Familia,2024-01-03 21:25:00,2024-01-04 00:15:00,240,,,3,1,170.0,Wednesday,4,2,2,224.0
945c4d42160b2a63fb8eba6ab1224782,XA-VAQ,BN,AK,Playa,MX Amigos y Familia,2024-01-17 18:15:00,2024-01-17 21:30:00,186,,,2,0,195.0,Wednesday,4,2,2,218.66666666666666
90a3f2e3a37eb39017afef90f54ff725,XA-VAM,BA,AK,Playa,Ciudad Principal,2024-01-13 12:15:00,2024-01-13 15:30:00,180,,,1,0,195.0,Saturday,6,2,0,213.5
879ad553de9809c02a46eef6ed6c07ce,XA-VIK,AO,AK,Playa,Ciudad Principal,2024-01-14 16:50:00,2024-01-14 20:35:00,186,,,2,0,225.0,Sunday,5,2,0,213.5
7d9ff7973fd7e2db400f235943dca6d4,XA-VIP,AT,AK,Playa,Ciudad Principal,2024-01-29 08:40:00,2024-01-29 12:00:00,186,,,1,0,200.0,Monday,1,2,0,214.0
a6b7ec07b7afefe1d75a3d6a59ff4618,XA-VIU,BA,AK,Playa,Ciudad Principal,2024-01-04 10:35:00,2024-01-04 13:50:00,186,,,1,1,195.0,Thursday,0,2,0,219.0
2c5f82643c8961a302bc3960fe973d2f,XA-VXK,AT,AK,Playa,Ciudad Principal,2024-01-18 06:15:00,2024-01-18 09:35:00,240,,,0,0,200.0,Thursday,0,2,0,187.5
6990ffae227823e9d8bac12151a310dc,XA-VAM,BA,AK,Playa,Ciudad Principal,2024-01-25 12:15:00,2024-01-25 15:30:00,180,,,1,0,195.0,Thursday,0,2,0,197.0
3691b47520bdf6e234178a6050c9c522,XA-VYB,AO,AK,Playa,Ciudad Principal,2024-01-21 11:30:00,2024-01-21 15:15:00,180,,,1,0,225.0,Sunday,5,2,0,213.5
e6f9cbd726917e3ee401afcc8970fd86,XA-VIP,BA,AK,Playa,Ciudad Principal,2024-01-25 16:10:00,2024-01-25 19:25:00,186,,,2,0,195.0,Thursday,0,2,0,197.0
a003760a48a13b0d90ecc5dc85a959f0,XA-VBT,AW,AK,Playa,Ciudad Principal,2024-01-17 15:20:00,2024-01-17 18:40:00,220,,,2,0,200.0,Wednesday,4,2,0,213.5
7199780e70f31692792de269cd8984ba,XA-VAR,AO,AK,Playa,Ciudad Principal,2024-01-19 11:30:00,2024-01-19 15:15:00,186,,,1,0,225.0,Friday,2,2,0,213.5
6d18b4692f891c160e4d6ad2bf0188e2,XA-VAW,BC,AK,Playa,MX Amigos y Familia,2024-01-08 15:00:00,2024-01-08 18:10:00,186,,,2,0,190.0,Monday,1,2,2,219.5
802330d60ec90bd9bead344057430f5a,XA-VBH,BP,AK,Playa,MX Amigos y Familia,2024-01-01 09:00:00,2024-01-01 11:50:00,240,,,1,1,170.0,Monday,1,2,2,224.0
65e176581d061228435a90a6b792f3bc,XA-VAM,BA,AK,Playa,Ciudad Principal,2024-01-17 12:15:00,2024-01-17 15:30:00,180,,,1,0,195.0,Wednesday,4,2,0,213.5
fbaaed149a84f82aaec1aef5d6854c66,XA-VIX,AO,AK,Playa,Ciudad Principal,2024-01-08 11:30:00,2024-01-08 15:25:00,186,,,1,0,235.0,Monday,1,2,0,214.0
b52b4c27fbad284044a66574bfbaa313,XA-VAX,AO,AK,Playa,Ciudad Principal,2024-01-04 16:50:00,2024-01-04 20:35:00,186,,,2,1,225.0,Thursday,0,2,0,219.0
21cfa3a4114be3c0e6043877ebd76a62,XA-VAA,AT,AK,Playa,Ciudad Principal,2024-01-21 19:00:00,2024-01-21 22:15:00,186,,,2,0,195.0,Sunday,5,2,0,213.5
111e437d531790634e237186f432ec27,XA-VAT,AD,AK,Playa,MX Amigos y Familia,2024-01-09 14:35:00,2024-01-09 18:05:00,186,,,2,0,210.0,Tuesday,3,2,2,218.66666666666666
b43192c86a05408aadfba105ac98f2a5,XA-VXL,BF,AK,Playa,MX Amigos y Familia,2024-01-08 07:55:00,2024-01-08 11:15:00,240,,,1,0,200.0,Monday,1,2,2,219.5
47cacc607182af53bb136b7c0b72b0a7,XA-VBQ,BF,AK,Playa,MX Amigos y Familia,2024-01-13 07:55:00,2024-01-13 11:15:00,220,,,1,0,200.0,Saturday,6,2,2,218.66666666666666
68fe6a481939745dae903de341f5f306,XA-VIU,BJ,AK,Playa,MX Amigos y Familia,2024-01-09 20:35:00,2024-01-09 23:35:00,186,,,3,0,180.0,Tuesday,3,2,2,218.66666666666666
c050fdd0dff85476a0dc86091558076d,XA-VXB,AL,AK,Playa,MX Amigos y Familia,2024-01-24 08:10:00,2024-01-24 12:15:00,240,,,1,0,245.0,Wednesday,4,2,2,218.66666666666666
994cabb780e52835f987bed9f8ab5f63,XA-VII,BG,AK,Playa,MX Amigos y Familia,2024-01-22 10:00:00,2024-01-22 13:05:00,186,,,1,0,185.0,Monday,1,2,2,219.5
54e44e148f2c38a0602186fb870b113e,XA-VAO,AW,AK,Playa,Ciudad Principal,2024-01-18 15:20:00,2024-01-18 18:40:00,186,,,2,0,200.0,Thursday,0,2,0,197.0
359bb836b7d3289aefbc2e1d44d396fc,XA-VXH,AT,AK,Playa,Ciudad Principal,2024-01-20 12:30:00,2024-01-20 15:50:00,240,,,1,0,200.0,Saturday,6,2,0,213.5
05b86f1636f145fbf87bcc1cc76d00ce,XA-VIX,BC,AK,Playa,MX Amigos y Familia,2024-01-12 16:35:00,2024-01-12 19:40:00,186,,,2,0,185.0,Friday,2,2,2,218.66666666666666
55b7298167b10f98c15176dce10382e7,XA-VYB,AT,AK,Playa,Ciudad Principal,2024-01-26 07:05:00,2024-01-26 10:25:00,180,,,1,0,200.0,Friday,2,2,0,213.5
1766fa53dd91003071e176d3f59d9485,XA-VXH,BN,AK,Playa,MX Amigos y Familia,2024-01-07 06:30:00,2024-01-07 09:50:00,240,,,0,1,200.0,Sunday,5,2,2,224.0
9aed27376a97c572282c6274e5b92f2f,XA-VBM,AW,AK,Playa,Ciudad Principal,2024-01-09 12:45:00,2024-01-09 16:10:00,240,,,1,0,205.0,Tuesday,3,2,0,213.5
a53e1433cc0e8dc52628ac17f42041c8,XA-VIP,BP,AK,Playa,MX Amigos y Familia,2024-01-27 17:55:00,2024-01-27 20:45:00,186,,,2,0,170.0,Saturday,6,2,2,218.66666666666666
9a18824cc50a5171cc509ca295f23059,XA-VAO,BQ,AK,Playa,MX Amigos y Familia,2024-01-14 10:25:00,2024-01-14 13:00:00,186,,,1,0,155.0,Sunday,5,2,2,218.66666666666666
e61d0eb6a04b656059240bd24306820e,XA-VBR,AW,AK,Playa,Ciudad Principal,2024-01-11 18:00:00,2024-01-11 21:20:00,240,,,2,0,200.0,Thursday,0,2,0,197.0
c7549eb71a50e8f71ec93d4e9faff25d,XA-VAC,AD,AK,Playa,MX Amigos y Familia,2024-01-16 14:35:00,2024-01-16 18:05:00,180,,,2,0,210.0,Tuesday,3,2,2,218.66666666666666
3b20b0f23c4b8e69176e7e06e7094eb0,XA-VAX,BP,AK,Playa,MX Amigos y Familia,2024-01-16 09:00:00,2024-01-16 11:50:00,186,,,1,0,170.0,Tuesday,3,2,2,218.66666666666666
61c8c0bba468806f2a441f9f138f902d,XA-VIS,BJ,AK,Playa,MX Amigos y Familia,2024-01-16 20:35:00,2024-01-16 23:35:00,186,,,3,0,180.0,Tuesday,3,2,2,218.66666666666666
dd97608dc6d3e670090d4254f4b5a4ea,XA-VXP,AT,AK,Playa,Ciudad Principal,2024-01-18 17:50:00,2024-01-18 21:05:00,240,,,2,0,195.0,Thursday,0,2,0,197.0
df1f631f6cf2fdcb1463f5f1f98f8528,XA-VYF,BA,AK,Playa,Ciudad Principal,2024-01-20 10:35:00,2024-01-20 13:50:00,180,,,1,0,195.0,Saturday,6,2,0,213.5
55496f18e96b85e209a04fb7d9d26992,XA-VAR,BN,AK,Playa,MX Amigos y Familia,2024-01-24 18:15:00,2024-01-24 21:30:00,186,,,2,0,195.0,Wednesday,4,2,2,218.66666666666666
263aca7586cfbbfbfb3e96d5ebf7a5f6,XA-VBS,AW,AK,Playa,Ciudad Principal,2024-01-02 09:35:00,2024-01-02 13:00:00,240,,,1,1,205.0,Tuesday,3,2,0,213.5
d9bbfc3ecf6ce146c65ad5af9e76fe66,XA-VBA,BL,AK,Playa,Ecoturismo,2024-01-15 16:50:00,2024-01-15 19:35:00,240,,,2,0,165.0,Monday,1,2,4,219.5
7a64918daa8523ce23976b88530a78f0,XA-VAK,AD,AK,Playa,MX Amigos y Familia,2024-01-29 14:35:00,2024-01-29 18:05:00,186,,,2,0,210.0,Monday,1,2,2,219.5
bbb46b0a6bcddc9672f24c6e032540bc,XA-VXI,AT,AK,Playa,Ciudad Principal,2024-01-19 06:15:00,2024-01-19 09:35:00,240,,,0,0,200.0,Friday,2,2,0,236.0
554299ee423874d73c051807f7bd2292,XA-VAA,AT,AK,Playa,Ciudad Principal,2024-01-06 19:00:00,2024-01-06 22:20:00,186,,,2,1,200.0,Saturday,6,2,0,213.5
ece14c9543449c1a67995c1ebd514dd4,XA-VBV,AW,AK,Playa,Ciudad Principal,2024-01-03 18:00:00,2024-01-03 21:20:00,220,,,2,1,200.0,Wednesday,4,2,0,213.5
f791cc3b05c659e046f4c96be6d532aa,XA-VCC,AT,AK,Playa,Ciudad Principal,2024-01-02 12:35:00,2024-01-02 15:55:00,230,,,1,1,200.0,Tuesday,3,2,0,213.5
d6c944348c725469405ff86798657337,XA-VXG,AW,AK,Playa,Ciudad Principal,2024-01-15 18:00:00,2024-01-15 21:20:00,240,,,2,0,200.0,Monday,1,2,0,214.0
e6c9b7c103d1487e5858d4e057634fcd,XA-VYA,AD,AK,Playa,MX Amigos y Familia,2024-01-19 08:15:00,2024-01-19 11:45:00,180,,,1,0,210.0,Friday,2,2,2,218.66666666666666
c0a4c31b6f927dc635d56f5f3f86e82b,XA-VII,BG,AK,Playa,MX Amigos y Familia,2024-01-21 10:00:00,2024-01-21 13:05:00,186,,,1,0,185.0,Sunday,5,2,2,218.66666666666666
c657382d83c8eb29467c25ed025f4a0c,XA-VXG,AT,AK,Playa,Ciudad Principal,2024-01-08 17:50:00,2024-01-08 21:10:00,240,,,2,0,200.0,Monday,1,2,0,214.0
b87fae91b90700e148381aa06ff9b93b,XA-VIP,AW,AK,Playa,Ciudad Principal,2024-01-05 15:20:00,2024-01-05 18:40:00,186,,,2,1,200.0,Friday,2,2,0,213.5
642ed06804b227702f9cc88a5323bb4d,XA-VIH,AW,AK,Playa,Ciudad Principal,2024-01-22 16:45:00,2024-01-22 20:05:00,186,,,2,0,200.0,Monday,1,2,0,214.0
00ff456bb4a744c46eb3e2783df5681b,XA-VXI,AT,AK,Playa,Ciudad Principal,2024-01-22 10:20:00,2024-01-22 13:40:00,240,,,1,0,200.0,Monday,1,2,0,214.0
8e89f13faedbb1124fc959a327deb8e5,XA-VAX,AT,AK,Playa,Ciudad Principal,2024-01-12 22:10:00,2024-01-13 01:25:00,186,,,3,0,195.0,Friday,2,2,0,213.5
7fc42bf3ff6fa595f7d39b71cde61840,XA-VXD,AW,AK,Playa,Ciudad Principal,2024-01-04 09:35:00,2024-01-04 13:00:00,240,,,1,1,205.0,Thursday,0,2,0,219.0
a55403687f91fdae0b765ccc55e40614,XA-VAW,BL,AK,Playa,Ecoturismo,2024-01-05 17:30:00,2024-01-05 20:10:00,186,,,2,1,160.0,Friday,2,2,4,224.0
f96a24b4ee4ec4204b47e1450ab3f8b9,XA-VBQ,AF,AK,Playa,Ciudad Fronteriza,2024-01-27 07:20:00,2024-01-27 12:35:00,220,,,1,0,315.0,Saturday,6,2,1,218.66666666666666
7e8a27d397d63509b2d498741317cb26,XA-VXE,AW,AK,Playa,Ciudad Principal,2024-01-07 09:35:00,2024-01-07 13:00:00,240,,,1,1,205.0,Sunday,5,2,0,213.5
69ad13c626e7139ce1647d490defa0a5,XA-VAQ,BN,AK,Playa,MX Amigos y Familia,2024-01-09 06:30:00,2024-01-09 09:45:00,186,,,0,0,195.0,Tuesday,3,2,2,218.5
0c214eb3db1bfb885668c14692924f97,XA-VIP,AO,AK,Playa,Ciudad Principal,2024-01-10 16:50:00,2024-01-10 20:35:00,186,,,2,0,225.0,Wednesday,4,2,0,213.5
515e137ecd710f4fee35b513a0fc837c,XA-VXC,AW,AK,Playa,Ciudad Principal,2024-01-22 09:35:00,2024-01-22 12:55:00,240,,,1,0,200.0,Monday,1,2,0,214.0
2d1d41cd9d027d6d1dd3ab231480910c,XA-VXL,AT,AK,Playa,Ciudad Principal,2024-01-01 10:20:00,2024-01-01 13:40:00,240,,,1,1,200.0,Monday,1,2,0,214.0
308617837fef996e7dede7d59c46eb89,XA-VAU,AT,AK,Playa,Ciudad Principal,2024-01-09 19:00:00,2024-01-09 22:15:00,186,,,2,0,195.0,Tuesday,3,2,0,213.5
294f804d954eac1960b566c5c5a10372,XA-VXL,AT,AK,Playa,Ciudad Principal,2024-01-17 17:50:00,2024-01-17 21:05:00,240,,,2,0,195.0,Wednesday,4,2,0,213.5
cc9fb53fda15e7aa84360b20c8efc259,XA-VAM,BL,AK,Playa,Ecoturismo,2024-01-05 09:45:00,2024-01-05 12:30:00,180,,,1,1,165.0,Friday,2,2,4,224.0
1a8827695ce8e16cb9cb5add568c00af,XA-VXP,AT,AK,Playa,Ciudad Principal,2024-01-21 17:50:00,2024-01-21 21:05:00,240,,,2,0,195.0,Sunday,5,2,0,213.5
e4a2439ba1a385d5e054fcdf75cbfb25,XA-VBY,AW,AK,Playa,Ciudad Principal,2024-01-07 18:00:00,2024-01-07 21:20:00,240,,,2,1,200.0,Sunday,5,2,0,213.5
ca00dcfca7c87be3e7c4947f5c0454ce,XA-VAI,BN,AK,Playa,MX Amigos y Familia,2024-01-29 06:30:00,2024-01-29 09:45:00,180,,,0,0,195.0,Monday,1,2,2,219.5
0d76e1cb21602818c7ee2d692b957a70,XA-VIU,AT,AK,Playa,Ciudad Principal,2024-01-11 08:40:00,2024-01-11 12:00:00,186,,,1,0,200.0,Thursday,0,2,0,197.0
6be002d15edd0ad4a33c29ff26647418,XA-VYE,BN,AK,Playa,MX Amigos y Familia,2024-01-23 18:15:00,2024-01-23 21:30:00,180,,,2,0,195.0,Tuesday,3,2,2,218.66666666666666
c952a63f480358d98a01a67fa5ad9526,XA-VAI,BN,AK,Playa,MX Amigos y Familia,2024-01-27 18:15:00,2024-01-27 21:30:00,180,,,2,0,195.0,Saturday,6,2,2,218.66666666666666
ebeaf61bb58f294651aeb1659ee7fc95,XA-VYB,AT,AK,Playa,Ciudad Principal,2024-01-30 19:00:00,2024-01-30 22:15:00,180,,,2,0,195.0,Tuesday,3,2,0,213.5
6608f3ac6869a5b5d9c982beb8c2c5a7,XA-VAQ,BN,AK,Playa,MX Amigos y Familia,2024-01-17 06:30:00,2024-01-17 09:45:00,186,,,0,0,195.0,Wednesday,4,2,2,218.5
b50d2885f760dd5db40015a17fd206ba,XA-VIX,AO,AK,Playa,Ciudad Principal,2024-01-11 11:30:00,2024-01-11 15:15:00,186,,,1,0,225.0,Thursday,0,2,0,197.0
695e2c8dbb7f3d0fbb33fac929c8b01d,XA-VAM,BQ,AK,Playa,MX Amigos y Familia,2024-01-01 12:40:00,2024-01-01 15:15:00,180,,,1,1,155.0,Monday,1,2,2,224.0
3b99d0630ce8f702f966c0b4cae04532,XA-VXL,AT,AK,Playa,Ciudad Principal,2024-01-11 06:15:00,2024-01-11 09:35:00,240,,,0,0,200.0,Thursday,0,2,0,187.5
74b8632ea961a9080db2e5f0c620b016,XA-VAK,BN,AK,Playa,MX Amigos y Familia,2024-01-21 18:15:00,2024-01-21 21:30:00,186,,,2,0,195.0,Sunday,5,2,2,218.66666666666666
28ced3c5d9ae4e917186c85a15bda05a,XA-VII,AT,AK,Playa,Ciudad Principal,2024-01-30 22:10:00,2024-01-31 01:25:00,186,,,3,0,195.0,Tuesday,3,2,0,213.5
2a1a8dc99c639ebc323afd5f94ca461b,XA-VAQ,BA,AK,Playa,Ciudad Principal,2024-01-05 10:35:00,2024-01-05 13:50:00,186,,,1,1,195.0,Friday,2,2,0,213.5
26c4cb2b0a677da78875261383357982,XA-VBI,BF,AK,Playa,MX Amigos y Familia,2024-01-19 07:55:00,2024-01-19 11:15:00,220,,,1,0,200.0,Friday,2,2,2,218.66666666666666
7b274d37199d8b2ea1856a75b54b1b4e,XA-VIP,BA,AK,Playa,Ciudad Principal,2024-01-24 12:15:00,2024-01-24 15:30:00,186,,,1,0,195.0,Wednesday,4,2,0,213.5
22cefbb7d86ef649597879e4f117d5e5,XA-VAE,BA,AK,Playa,Ciudad Principal,2024-01-27 10:35:00,2024-01-27 13:50:00,186,,,1,0,195.0,Saturday,6,2,0,213.5
cbd6ceb52be41b25a4e6a1dc826e4665,XA-VBX,AT,AK,Playa,Ciudad Principal,2024-01-24 12:30:00,2024-01-24 15:50:00,240,,,1,0,200.0,Wednesday,4,2,0,213.5
8750421a2a356a87dbe468040b5a334a,9H-SWB,AW,AK,Playa,Ciudad Principal,2024-01-25 18:00:00,2024-01-25 21:20:00,178,,,2,0,200.0,Thursday,0,2,0,197.0
5a44a83cd4d9977b8b543903f7afc7d2,XA-VIP,BQ,AK,Playa,MX Amigos y Familia,2024-01-22 20:05:00,2024-01-22 22:40:00,186,,,3,0,155.0,Monday,1,2,2,219.5
1dc6529f58c91375e5ed3c7d271f9c29,XA-VIL,AT,AK,Playa,Ciudad Principal,2024-01-07 12:30:00,2024-01-07 15:50:00,186,,,1,1,200.0,Sunday,5,2,0,213.5
053f2f99e410ae1a4ba1a4ebd7027688,XA-VIS,BC,AK,Playa,MX Amigos y Familia,2024-01-22 15:50:00,2024-01-22 18:55:00,186,,,2,0,185.0,Monday,1,2,2,219.5
57ac8dc8d07e5bad324582314c6f6144,XA-VXE,AW,AK,Playa,Ciudad Principal,2024-01-01 06:10:00,2024-01-01 09:35:00,240,,,0,1,205.0,Monday,1,2,0,198.14285714285714
294997e6b0f3784cadcea5b7dda939d4,XA-VXN,AL,AK,Playa,MX Amigos y Familia,2024-01-17 08:10:00,2024-01-17 12:15:00,240,,,1,0,245.0,Wednesday,4,2,2,218.66666666666666
6d040f7b8dc635228ccdc815284ba503,XA-VAM,BC,AK,Playa,MX Amigos y Familia,2024-01-19 16:35:00,2024-01-19 19:40:00,180,,,2,0,185.0,Friday,2,2,2,218.66666666666666
dae6c24bd09f93ab41c6c617fc83533b,XA-VIU,BL,AK,Playa,Ecoturismo,2024-01-12 14:25:00,2024-01-12 17:10:00,186,,,2,0,165.0,Friday,2,2,4,218.66666666666666
b4f19bf0b6e519a8901929b26482786d,XA-VAM,AT,AK,Playa,Ciudad Principal,2024-01-02 22:10:00,2024-01-03 01:25:00,180,,,3,1,195.0,Tuesday,3,2,0,213.5
feded1185b8270de30e42fad7e26ac71,XA-VAK,AW,AK,Playa,Ciudad Principal,2024-01-14 15:20:00,2024-01-14 18:40:00,186,,,2,0,200.0,Sunday,5,2,0,213.5
70b501f74247a34fea281af83e752d53,9H-SWC,AW,AK,Playa,Ciudad Principal,2024-01-21 12:45:00,2024-01-21 16:10:00,178,,,1,0,205.0,Sunday,5,2,0,213.5
77a42160100b376b775ea27de8f9b262,XA-VYB,AO,AK,Playa,Ciudad Principal,2024-01-07 16:50:00,2024-01-07 20:35:00,180,,,2,1,225.0,Sunday,5,2,0,213.5
7c92cc4ca266238a94dbd52fd8573cf4,XA-VBM,AW,AK,Playa,Ciudad Principal,2024-01-27 11:20:00,2024-01-27 14:45:00,240,,,1,0,205.0,Saturday,6,2,0,213.5
3251bdcfdb52e9612e47bba0169b2fe4,XA-VXL,AT,AK,Playa,Ciudad Principal,2024-01-15 17:50:00,2024-01-15 21:05:00,240,,,2,0,195.0,Monday,1,2,0,214.0
070a4f42e17e146ee9fe60f2e2de61b5,XA-VAT,AT,AK,Playa,Ciudad Principal,2024-01-22 07:05:00,2024-01-22 10:25:00,186,,,1,0,200.0,Monday,1,2,0,214.0
a21983f03f5b56325220a63919d231d7,XA-VXK,AT,AK,Playa,Ciudad Principal,2024-01-19 12:30:00,2024-01-19 15:50:00,240,,,1,0,200.0,Friday,2,2,0,213.5
1de07d038a2d42318ebae359b8ef2e73,,AT,AK,Playa,Ciudad Principal,2024-01-19 22:10:00,2024-01-20 01:25:00,186,,,3,0,195.0,Friday,2,2,0,213.5
1081d4e3da04be642353fdc8a32434c6,XA-VAE,AO,AK,Playa,Ciudad Principal,2024-01-01 16:50:00,2024-01-01 20:35:00,186,,,2,1,225.0,Monday,1,2,0,214.0
c5cfa875bec8b074de906d7180554839,XA-VIS,BL,AK,Playa,Ecoturismo,2024-01-17 14:25:00,2024-01-17 17:10:00,186,,,2,0,165.0,Wednesday,4,2,4,218.66666666666666
f022ce3e0db7b6a9c1b408fb5939edfd,XA-VIS,BA,AK,Playa,Ciudad Principal,2024-01-19 16:10:00,2024-01-19 19:25:00,186,,,2,0,195.0,Friday,2,2,0,213.5
6b55bde96003fe3f448b9e4aa11fbf34,XA-VBQ,BA,AK,Playa,Ciudad Principal,2024-01-16 10:35:00,2024-01-16 13:50:00,220,,,1,0,195.0,Tuesday,3,2,0,213.5
274c03e0d6ba4a9001811c34eea4e6e0,XA-VXG,BF,AK,Playa,MX Amigos y Familia,2024-01-12 07:55:00,2024-01-12 11:15:00,240,,,1,0,200.0,Friday,2,2,2,218.66666666666666
d710d44a6587c49c69e8b57b95022ac7,XA-VIM,AW,AK,Playa,Ciudad Principal,2024-01-04 10:15:00,2024-01-04 13:40:00,186,,,1,1,205.0,Thursday,0,2,0,219.0
39e2b6510686fdb354579ca75821b57c,XA-VYB,AO,AK,Playa,Ciudad Principal,2024-01-04 11:30:00,2024-01-04 15:25:00,180,,,1,1,235.0,Thursday,0,2,0,219.0
263d9d296475d78d81f1e50a25767a93,XA-VAA,BQ,AK,Playa,MX Amigos y Familia,2024-01-07 10:25:00,2024-01-07 13:00:00,186,,,1,1,155.0,Sunday,5,2,2,224.0
e367b0128b8b9592f9f39437b86ba135,XA-VYF,BG,AK,Playa,MX Amigos y Familia,2024-01-28 10:00:00,2024-01-28 13:05:00,180,,,1,0,185.0,Sunday,5,2,2,218.66666666666666
dfb270943ff9c29448d4a035e3e5e084,XA-VAO,AT,AK,Playa,Ciudad Principal,2024-01-22 22:10:00,2024-01-23 01:25:00,186,,,3,0,195.0,Monday,1,2,0,214.0
cd9a2b1cb9d5720152702a5756b8b517,XA-VIY,AO,AK,Playa,Ciudad Principal,2024-01-16 11:30:00,2024-01-16 15:15:00,186,,,1,0,225.0,Tuesday,3,2,0,213.5
ca2bf25a99a504fb46ab00e89dd622f8,XA-VAI,BN,AK,Playa,MX Amigos y Familia,2024-01-28 06:30:00,2024-01-28 09:45:00,180,,,0,0,195.0,Sunday,5,2,2,218.5
